9434	"Grosse Pointe Blank"	en	1997-04-11	28|35|53|10749	false
839	"Duel"	en	1971-11-10	28|9648|53	false
1429	"25th Hour"	en	2002-12-16	80|18	false
568	"Apollo 13"	en	1995-06-30	18	false
9749	"Fletch"	en	1985-05-31	35|80|9648	false
1807	"Elephant"	en	2003-05-18	18|80	false
1368	"First Blood"	en	1982-10-22	28|12|53|10752	false
52274	"Los ojos de Julia"	es	2010-10-29	27|53	false
10360	"Hunger"	en	2008-05-15	18|36	false
2252	"Eastern Promises"	en	2007-09-14	53|80|9648	false
665	"Ben-Hur"	en	1959-11-18	12|18|28|36	false
146	"Wo hu cang long"	zh	2000-10-01	12|18|28|10749	false
9559	"A Perfect World"	en	1993-11-24	80|18|53	false
271714	"Love & Mercy"	en	2015-03-15	18|10402	false
1621	"Trading Places"	en	1983-06-07	35|18	false
23168	"The Town"	en	2010-09-15	80|18|53	false
256924	"Danny Collins"	en	2015-03-20	35|18|10402	false
11227	"Angel-A"	en	2005-12-21	10749|35|18|14	false
11697	"The Man Who Shot Liberty Valance"	en	1962-04-22	37	false
256917	"The Water Diviner"	en	2014-12-26	10752|18	false
10474	"The Basketball Diaries"	en	1995-04-21	18|80	false
160588	"Blue Jasmine"	en	2013-07-26	35|18	false
4543	"The Meaning of Life"	en	1983-03-31	35	false
17111	"Shutter"	en	2004-09-09	14|27|9648|53	false
1791	"La Pianiste"	fr	2001-05-14	18|10749	false
13885	"Sweeney Todd: The Demon Barber of Fleet Street"	en	2007-12-20	18|27|10402	false
451	"Leaving Las Vegas"	en	1995-10-27	18|10749	false
403	"Driving Miss Daisy"	en	1989-12-13	35|18	false
50348	"The Lincoln Lawyer"	en	2011-03-18	80|18|53	false
152780	"Le passé"	fr	2013-05-17	18|9648	false
9016	"Treasure Planet"	en	2002-11-27	12|16|10751|14|878	false
46705	"Blue Valentine"	en	2010-12-27	10749|18	false
5123	"August Rush"	en	2007-11-21	18	false
284689	"Testament of Youth"	en	2014-10-14	36|18|10752	false
51209	"Kill the Irishman"	en	2011-03-10	28|80|53|18	false
4512	"The Assassination of Jesse James by the Coward Robert Ford"	en	2007-09-20	28|18|37	false
61791	"Rise of the Planet of the Apes"	en	2011-08-04	53|28|18|878	false
254375	"Hector and the Search for Happiness"	en	2014-09-19	12|18|35	false
711	"Finding Forrester"	en	2000-12-21	18	false
592	"The Conversation"	en	1974-04-07	80|18|9648	false
788	"Mrs. Doubtfire"	en	1993-11-24	35|18|10751	false
621	"Grease"	en	1978-07-07	10402|10749	false
49051	"The Hobbit: An Unexpected Journey"	en	2012-12-14	12|14|28	false
9591	"That Thing You Do!"	en	1996-10-04	35|18	false
9802	"The Rock"	en	1996-07-11	28|12|53	false
9444	"Anastasia"	en	1997-11-21	16|10751	false
250734	"Far from the Madding Crowd"	en	2015-05-01	10749|18	false
8489	"Ali"	en	2001-12-11	18	false
225574	"Non-Stop"	en	2014-02-28	28|53|9648	false
152737	"August: Osage County"	en	2013-12-09	35|18	false
23169	"Remember Me"	en	2010-03-12	18|10749	false
50646	"Crazy, Stupid, Love."	en	2011-07-28	35|18|10749	false
79	"英雄"	zh	2002-12-19	18|12|28|36	false
81188	"Rise of the Guardians"	en	2012-11-29	16|10751	false
221902	"Deux jours, une nuit"	fr	2014-05-21	18	false
77459	"Un monstre à Paris"	fr	2011-10-12	10751|16|12|35	false
1213	"The Talented Mr. Ripley"	en	1999-12-12	80|18|53|12	false
881	"A Few Good Men"	en	1992-12-11	18	false
51828	"One Day"	en	2011-03-02	18|10749	false
7270	"Matchstick Men"	en	2003-09-01	35|18|80|53	false
642	"Butch Cassidy and the Sundance Kid"	en	1969-09-23	37	false
97365	"De rouille et d'os"	fr	2012-05-17	18|10749	false
9392	"The Descent"	en	2005-07-08	12|27	false
1830	"Lord of War"	en	2005-09-16	80|18|53	false
2293	"Mallrats"	en	1995-10-20	10749|35	false
9441	"Stepmom"	en	1998-12-25	18|10749	false
13342	"Fast Times at Ridgemont High"	en	1982-08-13	35	false
2196	"Death at a Funeral"	en	2007-11-02	35|18	false
38684	"Jane Eyre"	en	2011-03-11	18|10749	false
140	"La mala educación"	es	2004-03-19	80|18|10749|53	false
840	"Close Encounters of the Third Kind"	en	1977-11-16	878|18	false
7485	"Shooter"	en	2007-03-22	28|18|9648|53|80	false
9013	"Midnight Run"	en	1988-07-20	28|35|53|80|9648	false
197082	"La Vénus à la fourrure"	it	2013-11-13	18	false
409	"The English Patient"	en	1996-11-14	18|10749|10752	false
13597	"Labyrinth"	en	1986-06-27	10751|14|12	false
159824	"Hotel Transylvania 2"	en	2015-09-25	35|16	false
37135	"Tarzan"	en	1999-06-18	16|18|10751|12	false
94562	"Türkisch für Anfänger"	de	2012-03-14	35	false
135397	"Jurassic World"	en	2015-06-12	28|12|878|53	false
12149	"Frailty"	en	2001-11-17	18|53|80	false
170	"28 Days Later..."	en	2002-11-01	27|53|878	false
10948	"The Fox and the Hound"	en	1981-07-10	12|16|18|10751	false
746	"The Last Emperor"	en	1987-10-29	18|36	false
3131	"Gangs of New York"	en	2002-12-19	18|36|80	false
350	"The Devil Wears Prada"	en	2006-06-30	35|18|10749	false
88	"Dirty Dancing"	en	1987-08-20	18|10402|10749	false
425	"Ice Age"	en	2002-03-15	16|35|10751|12	false
14139	"Los Cronocrímenes"	es	2007-10-05	878|53	false
204668	"Belle et Sébastien"	fr	2013-12-18	12	false
35	"The Simpsons Movie"	en	2007-07-27	16|35|10751	false
2295	"Clerks II"	en	2006-05-25	35	false
209276	"Starred Up"	en	2014-08-29	18	false
77877	"The Lucky One"	en	2012-05-02	18|10749	false
15058	"Speak"	en	2004-01-20	18	false
9270	"Brick"	en	2005-01-30	18|9648	false
72190	"World War Z"	en	2013-06-21	28|18|27|878|53	false
755	"From Dusk Till Dawn"	en	1996-01-18	27|28|53|80	false
828	"The Day the Earth Stood Still"	en	1951-09-17	18|878|53	false
44115	"127 Hours"	en	2010-11-05	12|18|53	false
4688	"Across the Universe"	en	2007-09-14	12|18|10402|10749	false
34584	"Die unendliche Geschichte"	en	1984-04-05	18|10751|14|12	false
1073	"Arlington Road"	en	1999-07-09	18|53|9648	false
10122	"Flight of the Navigator"	en	1986-07-30	10751|878|12	false
49948	"Fantasia 2000"	en	1999-12-31	10402|16|10751|14	false
9289	"The Longest Day"	en	1962-09-25	28|18|36|10752	false
9344	"Kids"	en	1995-07-28	18|80	false
2323	"Field of Dreams"	en	1989-04-21	18|10751|14	false
11046	"Where Eagles Dare"	en	1968-12-04	12|18|28|36|10752	false
55420	"Another Earth"	en	2011-07-22	878|18	false
2841	"Un long dimanche de fiançailles"	en	2004-10-26	10752|18|9648|10749	false
211672	"Minions"	en	2015-07-10	10751|16|12|35	false
10800	"Chasseurs de dragons"	fr	2008-03-19	16|10751	false
180	"Minority Report"	en	2002-06-20	28|53|878|9648	false
11836	"The SpongeBob SquarePants Movie"	en	2004-11-14	16|35|10751	false
1714	"Fahrenheit 451"	en	1966-09-14	878	false
42188	"Never Let Me Go"	en	2010-09-15	18|10749|878	false
9665	"Glory"	en	1989-12-15	10752	false
609	"Poltergeist"	en	1982-06-04	27	false
9361	"The Last of the Mohicans"	en	1992-09-25	28|12|18|36|10749|10752	false
242090	"The One I Love"	en	2014-08-08	10749|35|18	false
36685	"The Rocky Horror Picture Show"	en	1975-09-29	10402|35|878	false
771	"Home Alone"	en	1990-11-09	35|10751	false
199	"Star Trek: First Contact"	en	1996-11-21	878|28|12|53	false
11416	"The Mission"	en	1986-09-29	12|18|28|36	false
813	"Airplane!"	en	1980-07-02	35|10749	false
43923	"It's Kind of a Funny Story"	en	2010-07-06	35|18	false
6479	"I Am Legend"	en	2007-12-13	18|27|28|53|878	false
8366	"Der Schuh des Manitu"	de	2001-07-11	35|37	false
145247	"Hundraåringen som klev ut genom fönstret och försvann"	sv	2013-12-25	12|35|18	false
10323	"Clash of the Titans"	en	1981-06-12	12|14|10751	false
1880	"Red Dawn"	en	1984-08-10	28|53	false
9763	"Goal!: The Dream Begins"	en	2005-06-06	18	false
9325	"The Jungle Book"	en	1967-10-18	10751|16|12	false
2756	"The Abyss"	en	1989-08-08	12|28|53|878	false
13382	"Rudolph, the Red-Nosed Reindeer"	en	1964-12-06	16|10751	false
2898	"As Good as It Gets"	en	1997-12-19	35|10749	false
6114	"Dracula"	en	1992-11-13	10749|27	false
9430	"Go"	en	1999-04-09	80|35|53	false
64720	"Take Shelter"	en	2011-11-25	53|18	false
16307	"The Wicker Man"	en	1973-12-01	27|53|9648	false
3133	"Badlands"	en	1973-10-15	80|18	false
7326	"Juno"	en	2007-12-05	35|18|10749	false
9550	"House of Flying Daggers"	en	2004-05-19	12|18|28|10749	false
268	"Batman"	en	1989-06-23	14|28	false
15144	"Sixteen Candles"	en	1984-05-04	35	false
658	"Goldfinger"	en	1964-09-17	12|28|53	false
1272	"Sunshine"	en	2007-04-05	878|53	false
212716	"What If"	en	2013-09-07	18|35|10749	false
651	"MASH"	en	1970-01-25	35|18|10752	false
46146	"Trolljegeren"	nb	2010-10-29	14|27	false
87	"Indiana Jones and the Temple of Doom"	en	1984-05-23	12|28	false
243	"High Fidelity"	en	2000-03-17	35|18|10749|10402	false
103731	"Mud"	en	2013-05-10	18	false
241	"Natural Born Killers"	en	1994-08-25	80|53|18	false
247182	"El niño"	es	2014-08-29	28|18|53	false
14202	"The Painted Veil"	en	2006-12-20	18|10749	false
639	"When Harry Met Sally..."	en	1989-07-12	35|10749|18	false
1645	"A Time to Kill"	en	1996-07-24	53|80|18	false
652	"Troy"	en	2004-05-13	10752|12|18	false
21032	"Balto"	en	1995-12-22	10751|16|12	false
11023	"Thirteen"	en	2003-01-17	18	false
24469	"Fish Tank"	en	2009-09-11	18	false
256591	"Focus"	en	2015-02-27	10749|35|80|18	false
112949	"Safe Haven"	en	2013-02-14	10749	false
756	"Fantasia"	en	1940-11-13	14|16|10402|10751	false
1883	"Malcolm X"	en	1992-11-18	18|36	false
11153	"National Lampoon's Vacation"	en	1983-07-28	35|12|10749	false
1367	"Rocky II"	en	1979-06-15	18	false
293	"A River Runs Through It"	en	1992-10-09	18	false
2657	"Pleasantville"	en	1998-09-17	14|18|35	false
9603	"Clueless"	en	1995-07-19	18|35|10749	false
265180	"Левиафан"	ru	2014-09-24	18	false
13253	"Futurama: Bender's Game"	en	2008-11-03	16|35|878	false
1885	"The Karate Kid"	en	1984-06-22	28|12|35|18|10751	false
8827	"99 francs"	fr	2007-09-25	35	false
381	"To Catch a Thief"	en	1955-08-03	80|18|9648|10749|53	false
265189	"Turist"	sv	2014-08-15	18	false
252838	"The Wedding Ringer"	en	2015-01-16	35	false
11072	"Blazing Saddles"	en	1974-02-07	35|37	false
35690	"The Last Song"	en	2010-03-31	18|10751|10749	false
794	"The Omen"	en	1976-06-25	27|53	false
58	"Pirates of the Caribbean: Dead Man's Chest"	en	2006-07-07	12|14|28	false
9282	"11:14"	en	2003-10-15	80|18|53	false
297	"Meet Joe Black"	en	1998-11-12	14|18|9648	false
10234	"Funny Games"	de	1997-05-14	18|27|53	false
11561	"Sleeper"	en	1973-12-17	35|878	false
8879	"Pale Rider"	en	1985-06-28	10749|37	false
43539	"The Next Three Days"	en	2010-11-19	10749|18|53|80	false
14292	"Miracle"	en	2004-02-06	18|36	false
47760	"Restless"	en	2011-09-16	18|10749	false
37724	"Skyfall"	en	2012-11-09	28|12|53	false
10830	"Matilda"	en	1996-08-02	35|10751|14	false
223485	"Slow West"	en	2015-04-16	53|37|28	false
13012	"Felon"	en	2008-07-17	80|28|18	false
1934	"Shakespeare in Love"	en	1998-12-11	36	false
615	"The Passion of the Christ"	he	2004-02-25	18	false
270303	"It Follows"	en	2015-03-13	53|27	false
44826	"Hugo"	en	2011-11-23	12|18|10751	false
13183	"Watchmen"	en	2009-03-05	28|878|9648	false
856	"Who Framed Roger Rabbit"	en	1988-06-21	14|16|35|80|10751	false
11934	"The Hudsucker Proxy"	en	1994-03-11	35|18	false
3509	"A Scanner Darkly"	en	2006-07-07	16|18|53|80|878	false
20766	"The Road"	en	2009-11-25	12|18	false
11633	"アップルシード"	en	2004-04-17	16|28|878	false
11544	"Lilo & Stitch"	en	2002-06-21	10751|16	false
9075	"Zwartboek"	en	2006-09-13	18|53|10752	false
103747	"The Angels' Share"	en	2012-06-01	35	false
1433	"El espinazo del diablo"	es	2001-04-20	14|18|27|53|878	false
801	"Good Morning, Vietnam"	en	1987-12-23	35|18|10752	false
462	"Erin Brockovich"	en	2000-03-13	18	false
8741	"The Thin Red Line"	en	1998-12-25	18|36|10752	false
10133	"Cypher"	en	2002-10-07	53|878|9648	false
109410	"42"	en	2013-04-12	18	false
312221	"Creed"	en	2015-11-25	18	false
8699	"Anchorman: The Legend of Ron Burgundy"	en	2004-07-09	35	false
3432	"Mr. Brooks"	en	2007-06-01	18|80|9648|53	false
55347	"Beginners"	en	2010-09-11	18|10749|35	false
10537	"The Doors"	en	1991-03-01	18	false
7304	"Running Scared"	en	2006-02-24	28|80|18|53	false
127517	"Disconnect"	en	2012-09-11	18|53	false
278427	"Family Guy Presents: It's a Trap!"	en	2010-10-22	16|14|35|878	false
13195	"Flawless"	en	2007-09-01	80|18|53	false
11549	"Invasion of the Body Snatchers"	en	1956-02-05	27|878	false
1265	"Bridge to Terabithia"	en	2007-02-16	12|18|10751	false
12225	"Cashback"	en	2006-09-10	18|35|10749	false
97367	"The Place Beyond the Pines"	en	2013-04-12	18|80	false
9900	"Grandma's Boy"	en	2006-01-06	35	false
236737	"Ocho apellidos vascos"	es	2014-03-14	35|10749	false
22586	"The Swan Princess"	en	1994-11-18	14|16|35|10751	false
286565	"Paper Towns"	en	2015-07-24	10749|9648|12	false
171372	"Frank"	en	2014-05-09	35|18|9648	false
114	"Pretty Woman"	en	1990-03-23	10749|35	false
11522	"Pretty in Pink"	en	1986-02-28	35	false
713	"The Piano"	en	1993-05-19	18	false
68722	"The Master"	en	2012-09-07	18	false
13676	"The Little Mermaid: Ariel's Beginning"	en	2008-08-26	16	false
91417	"Dragons: Gift of the Night Fury"	en	2011-11-15	16|35|12	false
72570	"The Vow"	en	2012-02-10	18|10749	false
68726	"Pacific Rim"	en	2013-07-12	28|878|12	false
170522	"Astérix: Le domaine des dieux"	fr	2014-11-26	16|35|12	false
9426	"The Fly"	en	1986-08-15	27|878	false
177	"The Fisher King"	en	1991-09-20	18|35	false
58857	"十三人の刺客"	ja	2010-09-25	12|18|28	false
209185	"The Grand Seduction"	en	2014-05-30	35	false
198184	"Chappie"	en	2015-03-06	28|878|53	false
136400	"2 Guns"	en	2013-08-02	28|80|18|35|53	false
13989	"24: Redemption"	en	2008-11-23	28|12|80	false
11006	"Smokey and the Bandit"	en	1977-05-27	28|12|35	false
8051	"Punch-Drunk Love"	en	2002-10-25	35|18|10749	false
7340	"Carrie"	en	1976-11-03	27|53	false
11499	"Frost/Nixon"	en	2008-10-15	18	false
8469	"Animal House"	en	1978-07-28	35	false
39939	"Super Troopers"	en	2001-01-18	35|80|9648	false
4518	"Elizabeth"	en	1998-09-13	18|36	false
166076	"Superman: Unbound"	en	2013-05-06	16|28|12	false
2109	"Rush Hour"	en	1998-09-18	28|35|80|53	false
204436	"Jack et la mécanique du coeur"	fr	2013-11-17	16|10749|12|18|14	false
2355	"Reign Over Me"	en	2007-03-23	18	false
40807	"50/50"	en	2011-09-30	35|18	false
12914	"Stargate: Continuum"	en	2008-07-29	878	false
913	"The Thomas Crown Affair"	en	1999-08-06	18|35|80|10749	false
30497	"The Texas Chain Saw Massacre"	en	1974-10-01	27|53	false
262500	"Insurgent"	en	2015-03-20	12	false
170687	"The Boxtrolls"	en	2014-09-26	14|12|16|10751|35	false
232672	"Blended"	en	2014-05-23	35	false
328425	"The Gift"	en	2015-08-07	53|9648	false
8963	"Crimson Tide"	en	1995-05-12	28|53|18	false
107846	"Escape Plan"	en	2013-11-13	28|53	false
210479	"Locke"	en	2014-04-18	18|53	false
11864	"Enemy Mine"	en	1985-12-12	18|878	false
2652	"Hard Candy"	en	2005-01-14	18|53	false
82507	"Sinister"	en	2012-10-12	27|53|9648	false
65	"8 Mile"	en	2002-11-08	18	false
253412	"Everest"	en	2015-09-24	53|12|18	false
8337	"They Live"	en	1988-11-23	27|28|53|878	false
22536	"박쥐"	en	2009-04-30	18|27|53	false
285	"Pirates of the Caribbean: At World's End"	en	2007-05-19	12|14|28	false
177699	"Alan Partridge: Alpha Papa"	en	2013-07-24	35	false
10707	"The Squid and the Whale"	en	2005-10-05	35|18	false
308	"Broken Flowers"	en	2005-08-05	35|18|9648|10749	false
10112	"The Aristocats"	en	1970-12-24	16|35|10751|12	false
2164	"Stargate"	en	1994-10-28	28|12|878	false
814	"An American Werewolf in London"	en	1981-08-21	35|27	false
265228	"Timbuktu"	fr	2014-12-12	18	false
860	"WarGames"	en	1983-06-03	53|878	false
246860	"Clouds of Sils Maria"	en	2014-08-20	18	false
9837	"The Prince of Egypt"	en	1998-12-15	12|16|18|10751|10402	false
2024	"The Patriot"	en	2000-06-28	18|36|10752|28	false
635	"Angel Heart"	en	1987-03-06	27|9648|53	false
270946	"Penguins of Madagascar"	en	2014-11-26	10751|16|12|35	false
8292	"Four Brothers"	en	2005-08-11	18|28|53|80	false
23202	"Trick 'r Treat"	en	2007-10-05	27|53	false
8386	"How High"	en	2001-12-17	35	false
10601	"Peter Pan"	en	2003-12-25	12|14|10751	false
11371	"The Score"	en	2001-07-13	28|80|53	false
257	"Oliver Twist"	en	2005-09-23	80|18|10751	false
1598	"Cape Fear"	en	1991-11-15	80|53	false
11886	"Robin Hood"	en	1973-11-08	16|10751	false
231576	"Wish I Was Here"	en	2014-01-18	18|35	false
9087	"The American President"	en	1995-11-17	35|18|10749	false
5176	"3:10 to Yuma"	en	2007-09-06	37	false
9762	"Step Up"	en	2006-08-11	10402|18|10749|80	false
10141	"Dirty Rotten Scoundrels"	en	1988-12-14	80|35	false
586	"Wag the Dog"	en	1997-12-25	35|18	false
87093	"Big Eyes"	en	2014-12-25	18	false
218425	"Frequencies"	en	2013-09-27	9648|878|10749	false
9502	"Kung Fu Panda"	en	2008-06-05	16|10751	false
70821	"Cyberbully"	en	2011-07-16	18|10751	false
6978	"Big Trouble in Little China"	en	1986-05-30	12|14|28|35	false
37136	"The Naked Gun: From the Files of Police Squad!"	en	1988-12-02	28|35|80	false
10649	"The Enforcer"	en	1976-12-21	28|80|53	false
102382	"The Amazing Spider-Man 2"	en	2014-05-02	28|12|14	false
14410	"Notorious"	en	2009-01-16	18	false
140870	"Minuscule - La vallée des fourmis perdues"	fr	2013-11-17	16|12|10751	false
345	"Eyes Wide Shut"	en	1999-07-16	18	false
11075	"Ôdishon"	en	1999-10-06	18|27|53	false
1251	"Letters from Iwo Jima"	en	2006-12-19	28|12|18|10752	false
25793	"Precious"	en	2009-11-06	18	false
1051	"The French Connection"	en	1971-10-07	28|80|53	false
55725	"Win Win"	en	2011-03-18	35	false
113160	"Ma première fois"	fr	2012-01-18	18|10749	false
8265	"Bienvenue chez les ch'tis"	fr	2008-02-20	35	false
258216	"Nymphomaniac: Vol. I"	en	2013-12-25	18	false
837	"Videodrome"	en	1983-02-04	27|53|878|9648	false
1923	"Twin Peaks: Fire Walk with Me"	en	1992-05-01	18|9648	false
924	"Dawn of the Dead"	en	2004-03-10	14|27|28	false
48415	"Benvenuti al sud"	it	2010-10-01	35	false
49018	"Insidious"	en	2010-09-13	27|53	false
1947	"An Unfinished Life"	en	2005-09-09	18	false
7445	"Brothers"	en	2009-12-02	18|53|10752	false
12092	"Alice in Wonderland"	en	1951-07-26	10402|16|10751|14|12	false
14306	"Marley & Me"	en	2008-12-25	12|10751|35	false
37137	"The Naked Gun 2½: The Smell of Fear"	en	1991-06-28	28|35|80	false
296098	"Bridge of Spies"	en	2015-10-16	53|18	false
51162	"Winnie the Pooh"	en	2011-07-14	16|10751	false
1538	"Collateral"	en	2004-08-05	18|80|53	false
80274	"Ender's Game"	en	2013-11-01	878|28|12	false
9281	"Witness"	en	1985-02-08	80|18|10749|53	false
51999	"Perfect Sense"	en	2011-01-24	18|878|10749	false
8270	"The Lookout"	en	2007-03-09	80|18|53	false
42297	"Burlesque"	en	2010-11-23	18|10749	false
87825	"Trouble with the Curve"	en	2012-09-21	18|10749	false
11973	"Thirteen Days"	en	2000-12-24	18|53	false
8195	"Ronin"	en	1998-09-12	28|53|80|12	false
8967	"The Tree of Life"	en	2011-05-27	18|14	false
76492	"Hotel Transylvania"	en	2012-09-27	16|35|10751|14	false
10510	"Miracle on 34th Street"	en	1994-11-18	14|18|10751	false
103328	"Holy Motors"	en	2012-07-04	18|14	false
10590	"We Were Soldiers"	en	2002-03-01	28|36|10752	false
14052	"Revenge of the Nerds"	en	1984-07-20	35	false
4978	"An American Tail"	en	1986-11-21	18|10751|16|12	false
10673	"Wall Street"	en	1987-12-10	80|18	false
2567	"The Aviator"	en	2004-12-25	18	false
10683	"Happiness"	en	1998-10-16	35|18	false
2668	"Sleepy Hollow"	en	1999-11-18	18|14|53|9648	false
883	"Coffee and Cigarettes"	en	2003-09-05	35|18	false
11880	"Dog Soldiers"	en	2002-05-10	27|28|53	false
157841	"The Young and Prodigious T.S. Spivet"	en	2013-10-16	12|18|10751	false
12159	"What Dreams May Come"	en	1998-10-02	14|18|28|10749	false
294254	"Maze Runner: The Scorch Trials"	en	2015-09-18	53|28|878	false
84332	"Safety Not Guaranteed"	en	2012-06-08	35|10749|878|18	false
84329	"Robot & Frank"	en	2012-08-16	878|35|18|80	false
284303	"Ich seh, Ich seh"	de	2015-09-11	14|27|18|53	false
1052	"Blowup"	en	1966-12-18	18|53|80|9648	false
70160	"The Hunger Games"	en	2012-03-12	878|12|14	false
285923	"Grindhouse"	en	2007-04-06	53|28|27	false
85889	"Filth"	en	2013-09-24	80|18|35	false
70954	"The Hunter"	es	2011-10-06	18|53|12	false
82424	"Small Fry"	en	2011-11-23	16|12|35|10751|14	false
2623	"An Officer and a Gentleman"	en	1982-07-28	18|10749	false
9576	"Tootsie"	en	1982-12-16	35|10749	false
926	"Galaxy Quest"	en	1999-12-23	878|35|10751	false
1581	"The Holiday"	en	2006-12-08	35|10749	false
110415	"Snowpiercer"	en	2013-08-01	28|878|18	false
1991	"Death Proof"	en	2007-06-20	28|53	false
10882	"Sleeping Beauty"	en	1959-01-29	14|16|10749|10751	false
10228	"劇場版ポケットモンスター ミュウツーの逆襲"	ja	1998-07-18	16	false
861	"Total Recall"	en	1990-06-01	28|12|878	false
612	"Munich"	en	2005-12-22	18|28|36|53	false
238636	"The Purge: Anarchy"	en	2014-07-17	27|53	false
11114	"Pete's Dragon"	en	1977-11-03	14|16|35|10751	false
83899	"You're Next"	en	2011-09-10	27|53|9648	false
214756	"Ted 2"	en	2015-06-26	35	false
276908	"Comet"	en	2014-12-05	878|35|18|10749	false
1572	"Die Hard: With a Vengeance"	en	1995-05-15	28|53	false
190880	"Les Garçons et Guillaume, à Table !"	fr	2013-11-20	35	false
10607	"Don't Be a Menace to South Central While Drinking Your Juice in the Hood"	en	1996-01-12	35	false
82992	"Fast & Furious 6"	en	2013-05-24	28|53|80	false
431	"Cube"	en	1997-09-09	53|878|9648	false
754	"Face/Off"	en	1997-06-26	28|80|878|53	false
4104	"Benny & Joon"	en	1993-04-16	28|35|18|10749	false
859	"Dangerous Liaisons"	en	1988-12-16	18|10749	false
10837	"DuckTales: The Movie - Treasure of the Lost Lamp"	en	1990-08-03	12|16|10751|35|14	false
1381	"The Fountain"	en	2006-11-22	18|12|878|10749	false
11635	"Old School"	en	2003-02-21	35	false
509	"Notting Hill"	en	1999-05-13	35	false
12133	"Step Brothers"	en	2008-07-25	35	false
11824	"Teen Wolf"	en	1985-08-23	35|14|10749	false
1858	"Transformers"	en	2007-07-02	12|878|28	false
10138	"Iron Man 2"	en	2010-05-07	12|28|878	false
320	"Insomnia"	en	2002-05-24	80|9648|53	false
10860	"Steel Magnolias"	en	1989-11-15	35|18|10749	false
49530	"In Time"	en	2011-10-27	28|53|878	false
41402	"Let Me In"	en	2010-10-01	18|27|9648	false
154400	"The Drop"	en	2014-09-12	18|80	false
39013	"Winter's Bone"	en	2010-06-11	18	false
10220	"Rounders"	en	1998-09-11	18|80	false
13179	"Tinker Bell"	en	2008-10-27	16|10751|12|14	false
2322	"Sneakers"	en	1992-09-09	12|18|28|35|53|80|9648	false
11165	"Tora! Tora! Tora!"	en	1970-09-23	28|18|12|10752	false
11004	"Wonder Boys"	en	2000-02-22	35|18	false
1164	"Babel"	en	2006-09-08	18	false
45958	"Biutiful"	en	2010-10-20	18	false
9631	"The Negotiator"	en	1998-07-29	28|12|80|18|9648|53	false
1090	"The Thirteenth Floor"	en	1999-04-16	53|878|9648	false
62837	"Dolphin Tale"	en	2011-09-23	18|10751	false
1832	"Dogma"	en	1999-11-12	14|35|12	false
188166	"Blue Ruin"	en	2014-04-25	53	false
200505	"Draft Day"	en	2014-04-11	18	false
5876	"The Mist"	en	2007-11-21	878|27|53	false
15283	"Heisei tanuki gassen ponpoko"	ja	1994-07-16	16|10751	false
37735	"Easy A"	en	2010-09-10	35	false
10693	"Peter Pan"	en	1953-02-05	16|10402|10751|12|14	false
41233	"Step Up 3D"	en	2010-08-06	18|10749	false
241848	"The Guest"	en	2014-09-17	9648|53|28	false
2671	"Ringu"	fr	1998-01-31	27|53	false
271674	"Suite Française"	en	2014-11-05	18|10749|10752	false
46528	"The Warrior's Way"	en	2010-12-02	12|14|28|37|53	false
49009	"The Way Back"	en	2010-09-03	18|12|36	false
5548	"RoboCop"	en	1987-07-17	28|53|878	false
5038	"Vicky Cristina Barcelona"	en	2008-08-15	18|10749	false
11827	"Heavy Metal"	en	1981-08-07	16|878	false
242042	"Barefoot"	en	2014-02-21	35|18|10749	false
1924	"Superman"	en	1978-12-14	14|28|878	false
251	"Ghost"	en	1990-07-12	14|18|53|9648|10749	false
172385	"Rio 2"	en	2014-04-11	16|10751	false
24684	"An Education"	en	2009-10-29	18|10749	false
77174	"ParaNorman"	en	2012-08-17	10751|16|12|35	false
12889	"Futurama: The Beast with a Billion Backs"	en	2008-06-24	16|35|878|14	false
56292	"Mission: Impossible – Ghost Protocol"	en	2011-12-21	28|53|12	false
60670	"Les Rivières pourpres"	fr	2000-09-26	80|9648|53	false
18320	"The Young Victoria"	en	2009-03-04	18|36|10749	false
249397	"Nymphomaniac: Vol. II"	en	2013-12-25	18|9648	false
82633	"Lawless"	en	2012-08-29	80|18	false
1267	"Meet the Robinsons"	en	2007-03-28	16|35|10751	false
1165	"The Queen"	en	2006-09-15	18	false
107985	"The World's End"	en	2013-07-19	35|28|878	false
136795	"The Heat"	en	2013-06-28	28|35|80	false
10647	"Pay It Forward"	en	2000-10-12	18|10749	false
2291	"Jacob's Ladder"	en	1990-11-02	18|9648|27	false
41602	"The Necessary Death of Charlie Countryman"	en	2013-11-15	28|35|18|10749|53	false
10009	"Brother Bear"	en	2003-10-31	16|12|10751|14	false
44629	"Animal Kingdom"	en	2010-06-03	18|53|80	false
13156	"Secondhand Lions"	en	2003-09-19	18|10751|35	false
483	"Wild at Heart"	en	1990-05-01	35|80|53	false
11838	"呪怨じゅおん"	ja	2002-10-18	27	false
17578	"The Adventures of Tintin"	en	2011-12-20	12|16|28|10751|9648	false
657	"From Russia With Love"	en	1963-10-11	28|53|12	false
25941	"Harry Brown"	en	2009-11-11	53|80|18|28	false
11013	"Secretary"	en	2002-01-11	18|10749|35	false
8619	"Master and Commander: The Far Side of the World"	en	2003-11-14	12	false
8467	"Dumb and Dumber"	en	1994-12-16	35	false
75900	"My Week with Marilyn"	en	2011-10-17	18	false
72976	"Lincoln"	en	2012-11-16	18|10752	false
26428	"Agora"	en	2009-05-17	12|18|36	false
